id,sra_id,output
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053094,SRR4053094,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053095,SRR4053095,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053096,SRR4053096,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053097,SRR4053097,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053098,SRR4053098,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053099,SRR4053099,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053100,SRR4053100,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053101,SRR4053101,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053102,SRR4053102,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053103,SRR4053103,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053104,SRR4053104,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053105,SRR4053105,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053106,SRR4053106,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053107,SRR4053107,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053108,SRR4053108,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053109,SRR4053109,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053110,SRR4053110,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053111,SRR4053111,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053112,SRR4053112,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053113,SRR4053113,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053114,SRR4053114,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053115,SRR4053115,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053116,SRR4053116,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053117,SRR4053117,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053118,SRR4053118,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053119,SRR4053119,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053120,SRR4053120,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053121,SRR4053121,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053122,SRR4053122,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053123,SRR4053123,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053124,SRR4053124,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053125,SRR4053125,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053126,SRR4053126,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053127,SRR4053127,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053128,SRR4053128,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053129,SRR4053129,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053130,SRR4053130,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053131,SRR4053131,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053132,SRR4053132,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053133,SRR4053133,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053134,SRR4053134,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053135,SRR4053135,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053136,SRR4053136,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053137,SRR4053137,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053138,SRR4053138,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053139,SRR4053139,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053140,SRR4053140,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053141,SRR4053141,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053142,SRR4053142,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053143,SRR4053143,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053144,SRR4053144,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053145,SRR4053145,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053146,SRR4053146,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053147,SRR4053147,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053148,SRR4053148,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053149,SRR4053149,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053150,SRR4053150,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053151,SRR4053151,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053152,SRR4053152,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053153,SRR4053153,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053154,SRR4053154,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053155,SRR4053155,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053156,SRR4053156,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053157,SRR4053157,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053158,SRR4053158,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053159,SRR4053159,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053160,SRR4053160,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053161,SRR4053161,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053162,SRR4053162,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053163,SRR4053163,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053164,SRR4053164,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053165,SRR4053165,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053166,SRR4053166,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053167,SRR4053167,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053168,SRR4053168,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053169,SRR4053169,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053170,SRR4053170,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053171,SRR4053171,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053172,SRR4053172,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053173,SRR4053173,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053174,SRR4053174,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053175,SRR4053175,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053176,SRR4053176,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053177,SRR4053177,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053178,SRR4053178,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053179,SRR4053179,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053180,SRR4053180,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053181,SRR4053181,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053182,SRR4053182,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053183,SRR4053183,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053184,SRR4053184,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053185,SRR4053185,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053186,SRR4053186,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053187,SRR4053187,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053188,SRR4053188,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053189,SRR4053189,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053190,SRR4053190,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053191,SRR4053191,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053192,SRR4053192,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053193,SRR4053193,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053194,SRR4053194,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053195,SRR4053195,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053196,SRR4053196,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053197,SRR4053197,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053198,SRR4053198,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053199,SRR4053199,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053200,SRR4053200,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053201,SRR4053201,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053202,SRR4053202,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053203,SRR4053203,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053204,SRR4053204,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053205,SRR4053205,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053206,SRR4053206,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053207,SRR4053207,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053208,SRR4053208,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053209,SRR4053209,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053210,SRR4053210,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr4053211,SRR4053211,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963593,SRR2963593,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963594,SRR2963594,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963595,SRR2963595,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963596,SRR2963596,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963597,SRR2963597,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963598,SRR2963598,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
